0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
106,218,26,31,6,627,129,2,1,0,1,0,0,23,0,0,58,3,1,2,3,14,0,208,0,6,138,53,35,96,8,35,-10417,13551,-32750,-32764,13252,8966
304,48,36,42,45,225,23,2,2,0,0,0,4,0,0,0,54,0,213,7,0,21,1,161,21,0,96,38,5,182,3,31,-10342,13625,-32445,-26717,5035,14376
99,0,19,38,54,3,0,1,2,0,0,0,0,0,0,0,57,0,211,3,0,10,0,112,36,0,91,46,11,454,0,47,-13083,-22949,-23891,-30751,7470,18820
161,0,25,22,23,2,0,0,9,1,6,6,65,1,0,0,50,0,218,3,0,15,0,116,17,0,116,67,7,324,0,63,-18876,-23212,-23760,-19943,1161,17914
181,0,20,28,16,2,0,1,11,0,7,21,58,0,0,0,59,0,221,3,1,10,0,93,37,0,123,69,4,296,0,55,-3788,-16176,-18001,3715,-5040,12191
169,0,26,23,22,5,0,0,11,0,5,7,68,2,1,0,53,1,235,2,0,23,0,125,30,0,164,48,10,292,0,51,-3550,-7410,-9434,10981,3071,5418
179,0,26,31,31,3,0,0,10,0,5,7,67,1,0,0,47,0,234,10,1,13,0,120,24,2,137,55,5,285,0,44,-12670,-7077,-5891,10693,4738,1399
167,33,31,32,26,8,0,0,10,0,6,19,53,0,0,0,54,0,228,2,0,11,1,112,41,9,143,52,5,291,0,50,-11109,-8218,-7918,13251,-5583,285
187,46,29,30,9,19,0,0,14,3,7,8,21,1,0,0,62,0,229,4,1,16,0,118,27,3,132,42,1,260,1,44,-3167,-7303,-11461,16958,-11204,-1364
178,56,30,31,19,11,0,1,8,2,6,7,46,5,0,0,62,0,237,6,0,20,0,100,19,3,140,37,2,224,1,45,-4039,-7290,-13600,20652,-10002,-4611
190,76,29,29,21,22,0,0,7,0,4,6,71,3,0,0,60,0,246,4,0,18,1,102,17,3,128,40,4,183,0,32,-5010,-5235,-15770,24848,-11135,-7415
148,85,29,30,28,18,0,0,5,2,5,5,68,3,0,0,61,0,246,4,1,18,0,111,21,4,184,43,4,178,0,38,-2587,-2536,-18381,28118,-12959,-8436
138,122,33,33,31,12,1,0,5,2,4,7,66,2,0,0,41,0,316,7,0,17,0,109,10,7,175,35,5,190,1,39,-1739,-486,-21668,30501,-14314,-7204
131,125,33,33,30,25,0,1,0,1,5,13,70,2,0,0,37,0,329,4,0,18,2,104,9,8,146,50,4,182,1,40,-625,1667,-25615,32214,-15993,-5065
95,136,31,35,31,23,0,1,1,2,5,8,63,2,0,0,40,0,308,6,1,16,0,109,8,6,127,51,4,158,1,42,-110,4282,-29662,32722,-16721,-4914
109,136,34,31,32,25,0,2,3,2,5,5,67,5,0,0,42,0,332,4,0,18,0,102,9,15,144,86,7,180,0,42,-1267,7831,-32750,32764,-15661,-8476
86,137,31,32,28,17,0,1,6,1,4,6,58,2,0,0,47,0,331,7,0,15,0,71,12,10,161,92,4,185,0,39,-2170,14550,-32750,32764,-15077,-13565
153,138,31,34,32,16,0,0,5,4,4,5,66,2,0,0,44,0,345,4,1,15,0,80,21,13,176,91,5,172,0,42,-787,24651,-32750,32764,-15061,-16450
116,141,31,31,40,20,1,0,0,1,4,6,63,2,0,0,32,0,350,3,0,17,1,85,4,9,171,103,6,198,0,40,2289,32750,-32750,31430,-13729,-14819
118,131,26,31,27,25,0,1,0,3,3,5,61,2,0,0,36,0,354,3,0,18,0,101,6,15,166,98,6,206,2,47,4567,32750,-27656,26828,-13045,-10922
55,142,27,32,30,23,0,1,0,1,7,5,63,4,0,0,32,0,367,3,0,18,0,110,1,11,169,95,12,187,1,46,12569,32750,-17663,19040,-13073,-8626
38,151,25,30,30,24,0,1,0,1,3,5,63,4,0,0,17,0,374,3,0,16,0,84,1,13,176,93,6,195,0,48,18636,32750,-12018,9076,-11519,-8570
85,140,30,29,27,13,0,0,0,1,4,5,57,1,0,0,15,0,390,6,0,17,0,110,1,10,189,111,5,122,1,32,32745,32750,-32750,-4613,-452,-9836
113,151,39,37,27,5,0,1,3,1,5,6,60,0,0,0,46,0,369,2,0,14,0,101,5,10,215,85,3,325,0,72,-1363,5310,-22855,-21419,2100,-8778
53,160,34,40,25,5,0,1,0,0,5,8,58,1,0,0,58,0,108,2,0,14,0,105,1,11,196,132,6,357,0,36,-5861,-17284,-9243,-19260,-60,-8262
79,129,41,36,31,28,0,0,0,0,11,6,74,2,1,0,45,0,1,0,0,17,0,119,18,5,147,119,6,262,0,57,1519,-299,-8809,-16839,12529,-4600
87,110,39,39,31,31,1,0,1,0,6,7,79,1,0,0,37,43,1,1,0,8,0,104,25,15,127,88,3,289,0,53,691,2866,-22599,-17191,13744,-3266
69,91,45,44,25,24,1,0,3,0,14,8,70,7,0,0,1,0,4,1,0,31,32,225,0,0,163,40,2,494,13,38,9841,-3048,-27990,-17631,8772,-703
84,86,45,34,16,14,10,1,0,0,10,5,34,0,0,0,64,0,2,2,0,4,484,354,31,2,122,46,2,40,189,66,-6387,5171,-32750,-17836,11486,2020
100,99,59,21,32,16,16,1,1,0,3,0,5,0,0,0,113,0,6,2,2,20,1001,593,37,1,73,18,1,325,414,425,-1579,574,-18953,-9814,7052,770
161,106,47,19,20,48,11,1,17,0,4,0,26,5,0,0,242,0,6,3,0,293,898,1077,56,4,111,27,32,639,1027,421,-983,1195,-17482,-6720,4242,-199
133,148,68,23,48,147,7,1,13,0,13,1,126,7,0,0,502,1,15,1,6,412,945,1304,17,4,105,28,29,915,1237,651,-1326,1640,-16681,-4084,2432,-157
120,170,66,24,38,113,1,1,3,1,12,0,127,7,0,0,545,1,8,1,3,583,1000,1365,20,7,147,24,12,1052,1402,818,-1588,1508,-16343,-2130,1061,-32
156,167,72,37,32,107,0,0,10,1,21,1,108,8,0,0,520,2,9,3,3,582,953,1446,22,8,96,31,16,1130,1548,860,-1482,1406,-16062,-968,383,102
177,120,82,27,30,119,1,0,4,2,41,1,113,8,0,0,455,1,9,1,5,534,880,1456,25,3,102,37,8,1178,1617,870,-1316,1433,-16169,-495,-15,160
208,113,50,15,35,84,0,0,6,1,28,1,109,4,0,0,40,0,4,2,1,469,692,1356,19,7,204,61,14,1212,1708,820,-1450,1403,-16109,-370,-112,144
188,127,46,10,35,95,0,0,7,2,35,2,155,4,0,0,127,3,2,0,1,327,543,1206,27,21,188,78,13,1259,1747,772,-1569,1364,-16022,-358,-83,129
191,127,43,13,41,105,0,0,6,1,18,0,108,5,0,0,1,0,3,0,0,146,450,962,13,18,194,88,13,1330,1711,675,-1567,1347,-16080,-352,-46,154
192,193,31,17,35,100,1,0,7,2,26,2,172,4,0,0,47,1,0,0,0,44,330,801,11,13,75,121,12,1324,1645,447,-1578,1352,-15963,-319,-36,176
190,196,21,21,36,120,0,1,8,2,10,1,101,7,1,0,0,0,0,1,0,4,200,569,1,10,2,76,19,1310,1578,416,-1514,1291,-16018,-254,-60,211
197,193,21,18,39,101,2,0,5,1,38,2,102,8,0,0,0,1,0,0,0,1,65,277,2,3,2,59,9,1379,1527,394,-1543,1298,-16000,-133,-111,237
214,362,22,31,39,5,1,1,8,9,44,2,164,1,0,0,0,0,0,0,1,2,48,198,2,39,4,134,11,1399,1410,379,-1486,1326,-16020,-106,-230,237
240,270,14,22,24,2,64,0,7,13,58,2,114,0,11,0,23,0,0,1,0,2,22,232,17,177,5,380,16,1465,1354,336,-1573,1426,-16013,-125,-277,235
182,181,10,29,29,1,169,1,10,6,38,1,115,0,9,0,0,0,0,0,0,3,25,300,15,320,15,611,19,1493,1261,300,-1557,1372,-15976,-146,-292,236
180,91,24,166,18,2,267,28,7,4,62,16,63,0,4,0,0,0,0,1,0,11,30,330,22,430,98,736,10,1477,1169,276,-1522,1392,-16064,-174,-235,250
170,29,36,345,20,3,394,119,6,1,59,12,49,0,4,0,0,0,0,0,0,5,33,361,29,483,399,934,8,1499,985,193,-1604,1337,-16056,-271,-323,297
168,30,31,497,2,10,581,354,7,3,25,12,0,0,4,2,3,0,1,0,0,11,27,243,0,551,551,1117,163,1493,697,140,-1655,1406,-16049,-271,-323,297
184,48,72,660,2,22,797,487,6,3,26,9,0,0,4,2,0,0,0,0,0,10,23,206,17,769,721,1137,174,1398,340,95,-1521,1395,-16167,-844,-243,456
264,65,239,763,8,219,997,832,8,1,27,6,1,3,1,0,2,0,0,0,1,29,0,201,27,1026,799,1202,348,1126,69,97,-1634,1382,-16171,-1135,-268,491
145,60,502,1014,29,494,1167,1029,1,0,0,1,1,0,0,0,1,0,0,0,0,13,29,158,8,1230,742,1196,300,780,134,99,-1804,1383,-16285,-1546,-242,617
0,68,763,1272,2,726,1239,1112,0,2,30,8,0,4,125,2,0,0,0,0,0,7,12,90,0,1353,724,1090,37,274,117,191,-1793,1727,-16274,-2175,-50,852
127,246,962,1432,3,888,1182,1306,0,2,23,14,0,13,407,13,0,0,0,0,0,2,23,62,0,1488,614,967,1,63,181,96,-1735,1748,-16319,-3190,-170,1018
280,381,1173,1633,0,997,1078,1325,5,9,32,18,0,14,788,9,0,0,0,0,0,0,6,72,2,1503,410,680,0,33,117,111,-1666,1927,-17998,-5339,-932,1037
466,430,1471,1906,0,1049,914,1346,7,5,48,25,0,21,1064,13,17,1,0,1,0,0,2,79,21,1458,33,270,0,15,62,79,-2361,2732,-18534,-8300,-321,1021
730,544,1585,2104,1,935,640,1242,14,6,44,23,0,494,1366,16,34,0,0,0,0,0,0,56,26,1306,30,8,0,2,21,65,-2214,2683,-18670,-10839,724,1386
1013,715,1599,2053,0,762,269,832,19,8,66,26,0,926,1591,18,27,1,7,0,0,0,1,128,10,687,68,5,0,1,7,41,-2202,3145,-20382,-13239,1342,1625
1096,767,1517,1921,2,397,86,239,23,4,46,25,1,1343,1687,8,46,0,6,1,0,0,0,137,16,9,148,9,0,1,0,32,-1578,3505,-20333,-16885,2503,1392
867,804,1285,1547,3,42,80,8,22,5,53,30,12,1500,1571,1,49,0,10,3,0,0,0,213,119,29,149,15,2,0,0,29,-1632,4374,-21062,-22074,3301,1674
627,198,588,865,17,289,61,6,19,9,50,32,22,1165,1262,1,35,1,12,1,0,0,0,146,219,0,173,8,0,8,3,32,-4128,4722,-24515,-28551,5154,2783
4,213,41,10,2,610,22,2,0,7,14,2,3,461,146,0,55,0,6,2,1,0,0,110,119,22,183,20,14,17,5,51,-4079,6808,-26909,-32137,7869,4971
226,248,15,29,0,542,0,3,2,0,0,0,0,2,0,0,50,0,0,4,0,1,0,152,23,0,97,45,0,19,0,46,-7999,13830,-5672,-20773,8098,5215
285,52,0,32,49,314,1,1,2,0,0,0,5,0,0,0,4,0,201,2,2,17,0,158,1,0,6,78,19,491,0,48,-4750,8704,-32750,-9503,705,5268
128,0,18,42,47,6,0,0,11,0,0,8,71,0,0,1,33,0,223,2,1,18,0,139,51,0,106,62,8,548,0,58,-27203,-4790,-32750,-26345,-357,11105
166,0,12,23,41,2,0,0,11,0,4,7,71,0,0,0,8,0,267,3,2,24,0,170,44,0,105,78,12,474,1,46,5201,-32764,-17889,-32764,2115,18878
177,0,14,24,26,10,0,0,12,0,7,8,76,1,0,0,19,0,293,4,0,11,0,148,23,1,113,60,11,353,0,53,-4879,-32764,-23824,-9407,-6519,21202
146,0,16,23,21,4,0,0,7,0,7,8,62,2,0,0,24,0,325,3,0,11,1,139,7,0,113,100,9,352,0,50,5862,-11437,-11486,7220,-1801,17479
181,0,27,26,25,3,0,0,8,0,6,8,59,1,0,0,26,0,363,4,1,16,0,160,8,1,140,69,6,318,0,46,-1868,-7973,-6280,7993,10768,8279
176,0,29,30,38,12,0,0,8,0,11,8,64,2,0,0,42,1,354,4,1,13,0,158,17,0,129,63,5,313,0,48,-13901,-10557,-5311,8679,9786,1879
180,23,30,31,28,5,0,1,8,0,5,6,64,1,0,0,33,0,369,11,0,14,0,130,27,1,147,66,5,317,2,38,-10663,-10778,-6060,12641,-1224,-739
169,21,19,28,42,23,1,0,5,0,3,7,62,2,0,0,24,0,395,3,0,16,0,173,11,1,110,68,13,302,0,41,-3357,-10283,-9555,16072,-6672,-5238
135,80,18,31,38,5,0,0,0,0,2,5,78,1,0,0,31,0,381,3,0,16,0,170,4,8,129,62,18,302,0,44,-3493,-9657,-13061,19936,-5384,-10894
95,85,19,39,37,20,0,0,1,0,0,6,75,5,0,0,31,0,407,10,0,15,0,198,2,6,118,55,8,298,0,46,-4460,-6744,-14797,24592,-5057,-13029
119,89,17,42,34,36,0,0,3,1,5,7,68,2,0,0,47,1,402,3,0,16,0,152,10,9,123,58,8,298,0,41,-2743,-3204,-17691,27946,-5891,-10962
132,105,16,26,31,28,1,0,3,1,1,5,68,2,0,0,54,0,407,6,0,14,1,156,12,10,148,56,8,287,1,47,-2239,-1473,-20511,29967,-6041,-7120
137,102,18,30,33,27,0,0,2,1,2,5,69,2,0,0,51,3,404,3,0,17,0,134,8,8,142,55,20,288,0,48,-2849,342,-23819,31439,-6098,-3993
137,124,22,35,32,25,0,0,2,1,3,5,61,2,0,0,55,0,409,3,0,15,1,146,8,11,124,69,7,292,0,46,-4660,1838,-27017,32325,-6585,-3016
119,115,27,33,36,23,0,1,1,1,3,5,73,2,0,0,25,0,416,4,0,17,2,167,4,10,134,57,8,271,0,40,-6235,3223,-29986,32701,-7580,-3791
93,119,19,34,37,25,0,1,0,2,2,5,72,2,0,0,26,0,409,12,0,17,1,165,1,10,141,54,8,218,1,41,-6650,6815,-32462,32764,-8311,-5667
126,117,38,32,28,24,0,0,3,2,4,6,48,2,0,0,50,0,409,6,0,10,0,159,2,8,191,75,7,30,1,44,-6899,10963,-32750,32764,-9247,-6191
113,110,31,30,24,18,1,1,1,2,5,6,54,1,0,0,39,0,413,7,0,8,0,140,3,11,212,87,8,42,1,40,1946,2894,-16223,14422,-6257,-9053
69,121,34,37,23,19,0,2,0,0,5,6,55,2,0,0,32,0,417,8,1,6,2,165,0,6,182,59,3,36,1,40,1114,31816,-28122,12659,-8685,-8401
40,105,36,39,23,22,1,0,0,0,5,8,41,2,0,0,39,1,417,7,0,15,2,193,2,4,185,50,12,74,1,42,24410,28182,-6772,13750,-6148,-4781
48,106,36,34,27,21,0,1,0,0,5,14,59,1,0,0,39,0,413,7,1,3,0,163,1,6,195,86,4,60,2,53,16341,29372,-17730,11350,-2275,-814
58,96,34,36,43,13,0,2,0,0,6,6,58,1,0,0,37,0,412,6,0,4,0,111,1,7,193,56,6,74,1,46,13872,32750,-14427,6227,766,1695
77,103,35,37,31,12,1,1,0,0,5,6,62,0,1,0,43,0,431,8,0,6,0,172,1,14,168,45,4,33,1,48,10184,32750,-13827,-1846,3420,2342
41,128,33,36,33,11,1,0,0,0,4,11,57,1,0,0,31,0,423,5,0,16,0,168,2,7,191,70,5,339,0,40,8142,32750,-11086,-10732,1998,1110
64,143,33,34,37,21,0,1,0,2,6,6,69,0,0,0,43,0,393,5,0,10,0,103,9,10,174,84,6,471,0,53,4988,-3360,-22831,-14431,-2707,1665
95,142,36,41,30,35,0,0,0,0,5,9,60,2,0,0,49,0,76,1,0,16,1,156,0,8,191,55,5,400,0,46,-2079,-5651,-3651,-11294,-5123,3925
76,118,41,43,13,30,0,1,0,0,6,14,51,1,0,0,9,0,2,2,0,11,0,84,28,5,133,68,10,709,0,56,-9510,-3134,-8700,-12968,99,6227
83,118,44,45,6,28,1,0,0,5,20,8,17,4,0,0,0,0,1,1,1,73,148,348,10,3,132,28,0,300,125,63,-4499,2912,-28994,-18395,2030,3909
68,129,44,38,13,5,10,0,2,2,8,7,30,4,0,0,26,0,2,3,0,15,738,311,15,10,123,40,2,175,82,402,-5350,5108,-26167,-9364,5938,-83
135,136,47,35,0,7,19,1,13,3,9,7,6,1,0,0,5,0,1,2,0,21,811,464,24,6,92,43,13,350,730,382,-1320,1294,-16643,-4828,2581,-187
166,153,47,46,34,32,4,0,8,1,7,5,82,5,0,0,44,0,8,2,0,220,791,735,9,11,146,45,36,388,998,402,-1413,1326,-16305,-2455,1346,-78
193,163,49,20,33,12,0,0,9,3,20,4,98,1,0,0,50,1,2,0,2,352,759,867,11,18,177,24,59,539,1170,558,-1320,1259,-16248,-1482,759,9
182,171,53,11,48,165,3,0,6,2,29,0,107,10,0,0,7,1,3,1,4,506,831,975,10,10,164,16,77,589,1306,751,-1342,1253,-16084,-870,249,86
204,145,52,17,32,187,1,1,7,2,26,1,160,11,0,0,264,0,6,2,3,536,846,1097,13,7,114,28,36,653,1445,871,-1516,1345,-16104,-317,-78,135
173,104,65,15,43,117,2,0,7,2,30,1,129,11,0,0,445,6,9,1,5,582,867,1128,18,6,127,35,39,788,1535,922,-1465,1367,-16163,-137,-85,148
188,107,63,25,39,174,1,0,8,2,35,1,154,9,0,0,494,1,7,3,4,592,832,1193,19,4,99,24,30,861,1622,936,-1524,1295,-16120,-152,-76,134
212,123,63,31,41,189,2,0,7,1,29,1,149,7,0,0,494,3,7,2,2,552,779,1211,19,4,102,35,7,942,1660,946,-1511,1223,-16028,-167,-49,139
184,95,57,31,40,189,2,0,6,2,31,2,159,7,0,0,458,1,4,1,2,563,717,1192,21,13,58,36,7,928,1676,903,-1409,1297,-16067,-169,-21,160
210,100,50,34,42,191,3,0,6,1,25,0,135,6,0,0,420,1,11,1,2,537,663,1126,20,6,103,40,8,920,1680,874,-1454,1310,-16011,-141,30,183
239,82,48,34,45,215,2,1,7,1,37,0,139,7,0,0,167,0,5,2,3,554,604,1063,20,2,94,40,5,772,1635,808,-1424,1309,-15985,-59,31,185
229,72,58,34,41,222,2,1,9,1,18,0,145,14,0,0,115,0,3,1,1,508,554,912,12,1,64,40,5,740,1579,790,-1388,1303,-15904,14,20,208
230,156,54,24,41,218,4,1,6,2,14,2,95,7,0,0,116,0,3,1,2,444,516,769,19,7,60,40,8,729,1530,759,-1504,1236,-15983,103,-22,254
226,201,46,61,34,133,2,1,6,5,16,1,105,5,0,0,70,0,2,4,2,439,482,677,12,5,55,40,4,687,1511,728,-1451,1279,-15991,165,-42,271
224,148,55,73,48,166,2,1,6,1,20,1,133,3,0,0,58,0,6,3,1,432,475,629,13,2,54,50,5,693,1474,703,-1426,1249,-16072,171,-112,276
214,178,31,60,48,91,2,3,10,1,15,2,138,6,0,0,31,1,0,2,1,399,446,565,8,2,58,36,6,728,1482,681,-1391,1189,-16077,135,-168,290
215,274,72,41,55,70,2,1,8,2,34,1,176,3,0,0,1,0,5,1,0,306,362,423,2,9,92,26,7,811,1479,680,-1385,1204,-16133,108,-223,309
239,220,23,23,36,54,2,0,12,11,9,0,148,0,0,0,0,0,0,0,0,148,233,279,18,212,88,88,8,983,1499,664,-1468,1210,-16048,67,-285,336
173,27,2,1,5,0,0,0,19,16,44,19,168,1,0,0,2,0,0,0,0,79,92,216,31,435,14,64,20,1046,1498,536,-1452,1208,-16042,9,-341,348
164,25,6,190,11,2,0,0,10,5,41,27,155,2,0,0,1,0,0,0,0,0,18,91,20,515,2,87,13,1091,1407,452,-1604,1018,-16021,-84,-302,391
171,28,13,473,24,4,1,4,11,3,22,24,159,0,0,1,14,0,0,0,0,2,14,213,24,739,20,137,11,1065,1059,264,-1624,1225,-16188,-300,-182,442
43,71,384,809,36,12,127,175,8,2,15,17,120,0,4,0,0,0,0,0,0,3,9,148,17,1074,57,142,8,899,505,196,-1602,1187,-16258,-709,-49,478
64,161,812,1086,46,18,319,433,0,4,26,20,103,0,12,2,0,0,0,0,0,23,41,166,0,1357,178,97,2,522,77,60,-1544,1261,-16344,-1263,93,556
276,368,953,1454,43,33,417,678,6,5,36,26,89,3,534,12,0,0,0,0,0,4,44,124,0,1494,235,58,2,103,118,89,-1689,1438,-16275,-1900,246,652
523,498,1120,1634,7,276,396,839,11,14,56,21,4,487,999,18,1,0,1,1,0,0,35,138,0,1540,176,28,1,5,150,91,-1455,1439,-16830,-2832,151,623
949,546,1366,1739,20,330,299,768,20,8,69,27,0,1253,1281,27,1,0,0,0,0,0,23,163,5,1513,30,15,0,2,88,65,-769,1425,-17372,-6145,-422,987
1142,843,1458,1744,28,155,93,661,25,7,78,27,39,1705,1449,28,1,0,3,0,0,0,21,161,0,1202,55,13,0,2,43,54,-1877,1502,-19417,-11491,532,1400
1247,1164,1425,1622,4,34,64,97,31,5,48,31,4,2073,1536,1,1,0,8,0,0,0,0,176,0,380,77,13,0,0,0,47,-1452,2253,-21329,-15390,2035,1253
1351,1192,1256,1277,35,27,62,9,27,5,49,30,52,2155,1432,2,26,1,10,1,0,0,0,202,0,1,96,19,0,0,0,41,-1460,3043,-21721,-19235,2593,1139
1289,1039,755,622,36,24,77,13,25,8,53,34,53,2074,1282,2,21,1,12,3,0,1,0,171,0,41,188,16,0,2,10,29,-2650,3726,-24640,-24596,3238,1614
801,757,25,31,36,273,89,3,16,22,17,19,75,1698,816,1,39,0,8,6,0,0,2,175,0,60,201,45,7,7,17,45,-6302,5071,-26345,-30892,5949,3194
2,523,22,51,33,514,53,1,0,35,10,7,47,840,6,1,8,0,1,4,3,0,4,191,0,16,0,62,32,17,8,41,-6143,6364,-28799,-32702,9623,6004
120,237,25,64,5,611,103,5,10,3,1,4,0,28,3,0,35,0,0,4,1,14,3,171,2,0,41,49,29,123,10,49,-3847,9850,-32750,-32764,11272,7944
328,151,19,69,0,624,99,6,5,0,0,0,0,5,0,0,31,0,47,8,0,11,0,126,4,0,18,20,0,19,0,27,-6322,14260,-32750,-32764,6497,9906
198,10,1,50,48,124,25,1,1,0,0,0,1,1,0,0,11,0,213,2,5,6,0,96,29,0,10,77,18,263,3,53,-10211,12953,-17875,-30960,-3035,12007
119,0,16,34,55,8,0,1,4,0,0,0,0,0,0,0,5,0,218,2,0,13,0,96,28,0,80,52,11,553,0,49,-13966,-4713,-32750,-31899,-8233,16903
156,0,16,25,30,7,0,0,10,0,7,8,75,0,0,0,4,0,236,2,0,15,0,154,40,0,123,58,10,550,1,47,-14146,-20990,-13538,-32679,-2195,22266
159,0,15,36,26,4,0,0,7,0,2,8,58,0,0,0,26,0,234,9,0,13,0,161,10,0,118,62,14,381,0,46,-10002,-22599,-29998,-6158,-6340,15690
150,0,17,32,22,3,0,0,5,0,9,7,57,1,0,0,39,0,227,3,0,13,1,164,24,1,118,54,20,372,0,47,676,-7484,-11672,10722,585,6644
162,15,18,34,19,4,0,0,8,0,3,9,52,0,0,0,52,0,224,3,0,20,0,163,50,4,117,64,6,333,1,46,-11112,-4476,-6209,10814,8202,1566
159,47,18,30,25,16,0,0,10,1,3,7,56,7,0,0,55,0,215,3,0,9,0,116,23,10,124,59,7,337,1,58,-12912,-6953,-6248,11821,-1175,453
149,50,20,32,23,9,0,0,13,2,6,6,54,3,0,0,52,0,219,2,1,9,0,99,17,10,119,64,8,333,1,59,-3277,-7294,-10232,15460,-9513,-666
126,83,22,29,22,25,0,0,4,1,3,6,64,2,0,0,58,0,223,2,1,10,1,104,10,10,126,60,7,328,2,65,-2234,-7769,-12138,19418,-8202,-3400
