505,152,103,1098,1384,1903,1912,1917,1156,1329,1607,846,560,802,323,867,23,333,619,20,22,20,19,146,1888,1875,1269,1639,1619,905,1377,620,-1016,1752,-8266,-491,-971,-474
418,93,70,985,1313,1818,1774,1908,1182,1361,1665,944,663,878,379,925,23,267,570,20,21,19,19,72,1960,1934,1239,1657,1597,923,1459,635,-1068,1749,-8274,-791,-1404,-613
414,75,59,969,1201,1740,1724,2010,1200,1489,1813,1120,763,983,446,967,22,146,537,20,21,19,19,20,1887,1827,1033,1445,1596,885,1402,523,-1255,1870,-8997,-1769,-3060,-675
442,47,70,922,742,1579,1640,2084,1198,1967,1985,1421,1026,1134,503,960,22,22,333,20,20,19,19,20,1753,1248,702,1104,1754,886,1437,416,-1553,2626,-10413,-1717,-7898,-1477
303,53,84,822,232,1299,1579,1829,1234,1970,1549,1829,1353,1456,436,1141,24,24,231,21,20,20,20,20,1488,736,407,542,1790,743,1433,434,-1625,3361,-10903,-2231,-10494,-2369
62,54,67,797,33,1166,2043,1022,583,1338,244,1583,1523,1966,279,1612,28,27,100,24,20,20,21,21,1106,187,118,161,1702,122,613,575,-3888,5482,-17944,-5767,-14233,-3981
43,80,37,174,27,945,2255,299,198,368,40,224,1221,1782,33,2013,29,30,31,31,23,22,24,22,398,117,45,33,1147,26,96,376,-391,1747,-12020,-9767,-15806,-6480
49,48,95,31,36,710,1649,86,62,54,28,31,352,316,31,193,37,34,1421,31,30,30,29,32,71,41,30,31,155,31,27,37,20233,-9187,-10724,-7884,-10723,-8541
42,44,78,31,33,719,1664,72,58,60,31,32,491,446,28,198,37,34,1355,32,30,29,29,31,70,41,29,32,140,31,26,37,10846,1415,-9098,1533,1906,-11237
42,43,69,32,34,714,1665,99,60,63,34,32,370,337,29,129,36,35,1189,31,30,29,29,31,93,44,30,32,68,32,27,36,10435,2221,-8350,2458,4934,-8182
42,40,35,31,33,770,1600,129,61,49,31,32,269,95,29,55,34,33,1005,31,32,30,29,31,109,82,32,32,36,36,28,34,7287,3030,-9005,2069,8187,-563
42,36,34,32,35,748,1566,120,54,38,32,32,270,35,29,57,32,32,844,32,30,29,29,31,105,98,32,32,40,32,29,36,1688,2725,-9605,1650,11316,3832
41,37,35,32,34,761,1534,103,52,38,33,32,281,34,29,54,32,32,653,32,31,29,29,32,101,110,32,31,40,32,28,36,232,3242,-10602,1793,11883,5094
42,36,34,31,33,722,1469,95,56,37,31,32,300,34,29,56,32,32,234,32,31,29,30,31,110,105,32,31,41,33,30,37,-2385,2882,-11613,2361,11683,7065
40,36,36,31,33,666,1381,59,52,38,32,31,347,34,29,56,31,32,71,31,31,30,30,32,109,89,31,31,39,33,30,36,-6551,6819,-13103,2862,10679,8365
41,37,32,33,33,610,1323,76,53,38,31,32,343,34,29,55,31,32,32,31,30,30,27,32,108,115,32,31,40,33,29,36,-11102,7125,-9968,2503,9116,9516
42,37,31,32,34,582,1273,73,50,37,32,31,252,33,29,46,31,32,31,32,31,29,27,31,115,128,32,32,43,35,31,38,-16055,5290,-4949,352,-619,9373
42,37,32,31,34,461,1100,66,48,36,31,31,216,34,30,45,31,32,32,31,31,30,28,31,146,148,31,32,47,36,31,38,-17178,3027,-5685,-1073,-6089,5723
42,39,32,32,35,470,1079,82,46,38,32,32,199,33,30,44,31,31,31,32,31,30,28,30,151,161,34,31,47,33,30,36,-15188,2697,-4892,-1213,-4790,4036
36,70,55,31,134,1125,1679,419,88,421,405,34,292,47,30,60,28,28,30,31,30,26,25,29,532,427,97,285,47,44,26,32,-32764,20099,-27557,9330,-2249,2424
42,45,100,134,534,2035,2312,1280,474,1044,1197,38,241,144,26,187,33,27,715,29,30,23,23,26,1410,1674,247,887,733,243,109,46,-11500,6613,-8168,-1013,3383,3265
906,233,276,1575,1401,2332,2649,2041,780,1163,1249,182,129,594,23,345,29,556,1311,23,31,28,26,520,1438,1536,489,1117,1400,314,514,155,-9209,9278,-11291,640,3117,1911
1336,550,849,1709,1371,1926,2153,1541,777,947,958,321,99,622,41,382,30,889,1361,95,33,592,494,1380,1355,1315,444,1222,1713,352,793,166,-953,1448,-8254,-126,190,-13
1362,624,932,1555,1415,1815,1974,1547,814,964,960,450,120,649,51,455,29,915,1317,211,32,705,611,1367,1376,1258,457,1299,1745,408,910,178,-917,1391,-8249,-143,-197,18
1342,667,966,1525,1509,1789,1941,1629,905,1028,982,507,121,662,80,470,29,915,1264,319,32,746,651,1318,1355,1174,491,1215,1678,416,915,170,-849,1508,-8174,-121,-248,0
1358,686,985,1532,1588,1806,1926,1679,937,1060,998,555,131,661,111,469,29,909,1231,334,36,740,650,1285,1335,1141,506,1180,1640,426,927,174,-820,1492,-8229,-35,-218,-112
1337,668,922,1577,1631,1900,1934,1762,967,1104,1066,623,135,660,135,475,27,852,1181,135,30,557,572,1171,1344,1180,547,1252,1625,470,975,178,-849,1506,-8216,-7,-262,-144
1287,612,797,1602,1642,2017,1978,1894,998,1164,1166,650,137,654,149,500,26,766,1137,22,28,372,423,968,1367,1251,597,1331,1621,527,1064,186,-876,1474,-8206,52,-294,-194
1229,527,644,1571,1667,2071,1999,2010,1025,1214,1272,652,141,674,166,541,25,716,1099,21,28,245,276,759,1398,1314,652,1362,1578,567,1140,192,-799,1510,-8181,-9,-337,-191
1162,445,473,1544,1704,2086,2020,2113,1045,1261,1383,667,152,703,190,626,25,687,1052,21,26,127,158,545,1437,1375,719,1387,1552,631,1207,207,-917,1477,-8161,-82,-343,-229
1103,364,370,1514,1684,2079,2069,2142,1065,1309,1466,699,183,721,199,675,25,658,1025,21,25,91,103,418,1471,1411,746,1383,1583,681,1206,277,-967,1447,-8241,-128,-231,-250
1129,384,417,1535,1626,2066,2122,2031,1052,1305,1414,718,230,731,180,677,25,691,1053,21,26,125,132,486,1439,1346,733,1331,1613,627,1125,348,-908,1465,-8145,17,-166,4
1198,435,502,1571,1603,2037,2129,1845,1020,1270,1319,722,276,743,183,667,25,734,1082,21,27,192,215,640,1408,1311,742,1303,1609,608,1048,444,-888,1504,-8100,42,-177,41
1246,487,571,1595,1569,1956,2094,1755,999,1229,1255,718,324,778,200,675,25,765,1080,21,27,266,271,728,1388,1273,771,1285,1593,599,1012,460,-869,1477,-8230,57,-204,43
1306,533,595,1658,1579,1964,2136,1748,968,1230,1227,751,394,826,190,689,25,781,1080,21,28,239,269,705,1362,1212,784,1168,1524,577,961,469,-862,1545,-8224,123,-338,11
1360,517,515,1764,1561,2081,2304,1888,908,1271,1282,744,428,866,173,730,25,750,1027,21,26,79,130,405,1352,1206,837,1065,1520,537,919,510,-899,1505,-8115,169,-366,7
851,244,166,1526,1461,2049,2218,2066,1062,1550,1713,797,484,837,239,787,23,257,630,20,22,20,20,20,1669,1583,969,1345,1578,697,1085,552,-712,1883,-9308,-573,-1421,-173
